chamber,meas_ID,meas_idx,Va_rail,Eout_rail,circuitValuesKnown,RsolA,RsolB,Ra,Ca,Rb,Cb,Rs,Rsolg,R1g,C1g,R2g,C2g,tau1,tau2,tauMEM12,TER12,TEC12,resnormbest12,RsolAg,RsolBg,Rag,Cag,Rbg,Cbg,Rsg,taua,taub,tauMEMabs,TERabs,TECabs,resnormbestabs,simVSmeasured,rsme_simVSmeasured,RsolAg_sim,RsolBg_sim,Rag_sim,Cag_sim,Rbg_sim,Cbg_sim,Rsg_sim,taua_sim,taub_sim,tauMEMabs_sim,TERabs_sim,TECabs_sim,resnormbestabs_sim,dRsolA,dRsolB,dRa,dCa,dRb,dCb,dRs,dRsolA_sim,dRsolB_sim,dRa_sim,dCa_sim,dRb_sim,dCb_sim,dRs_sim
model,20221018_171042,2,0,0,1,0.35,0.28,99.2,2.35e-06,9790,9.2e-08,1000.9,1.3996188835786,216.329456804171,4.86879819869784e-07,950.852293537984,1.06820335609368e-07,0.000105326446961343,7.38254548267897e-05,9.78168191605795e-05,907.447439214957,8.76008963109417e-08,0.00110302668611997,29.0684750189322,2.51500552403382e-09,124.483107384482,3.97210995123871e-06,12073.2244758614,9.63913518325913e-08,950.852293537984,0.000494460589603017,0.00116375442820661,0.000501291035095668,882.090384051392,9.41076379989248e-08,0.131995943212282,1,2.65340839895688,7.07189829703772,3.68379603615495e-10,96.8797892357672,2.64577710590739e-06,9929.71123136307,9.29984902258368e-08,992.408935315889,0.000256322328385126,0.0009234481528953,0.000262768288845616,903.029182267959,8.98406122322926e-08,0.027505805826646,28.7184750189322,-0.279999997484994,25.2831073844816,1.62210995123871e-06,2283.22447586141,4.39135183259132e-09,-50.0477064620159,6.72189829703772,-0.27999999963162,-2.3202107642328,2.95777105907393e-07,139.711231363066,9.98490225836782e-10,-8.49106468411048
model,20221129_181349,2,0,0,1,99.2,0.28,988,9.2e-08,98.9,1.01e-06,1000.9,104.677649926048,126.794661079018,2.94631701310377e-07,719.911049849484,1.19455371705385e-07,3.73577267107837e-05,4.65214052468089e-05,3.96084322777841e-05,516.240565291224,8.49950208295476e-08,0.00389724464957071,1.43544309231701e-10,116.330721292111,1691.97045612068,8.96583604825184e-08,4.7628327139356,0.000253830429321407,719.911049849484,0.000151699297080639,0.00120895187256431,0.00120598410079574,505.451722343479,8.96267024058463e-08,0.0769813206308054,1,2.45984898240721,106.683041673704,8.35853442110905e-12,466.652431218071,9.00222511882892e-08,48.2594570162868,1.52420159989123e-06,4999999.99999974,4.2009102380739e-05,7.35571415941064e-05,7.06003420383876e-05,514.858866844097,8.50018782681469e-08,0.175996453103626,-99.1999999998565,116.050721292111,703.970456120678,-2.34163951748159e-09,-94.1371672860644,0.000252820429321407,-280.988950150516,7.48304167370435,-0.279999999991641,-521.347568781929,-1.97774881171077e-09,-50.6405429837132,5.14201599891228e-07,4998999.09999974
model,20221018_182244,3,0,0,1,0.35,0.28,988,9.2e-08,994,2.34e-06,10029,3.93194873450683,748.689543845841,2.85829803980458e-06,4998299.15723936,9.16603022337989e-08,0.00213997785559676,8.28064577763819e-05,0.00120771772391485,1652.09544321945,8.88122582848847e-08,0.00142742170365455,2.35828164031106e-07,25.454325095279,913.510210025908,9.58004262249084e-08,724.88287270923,3.18505409274701e-06,4998299.15723936,8.75146674812876e-05,0.00230879116048475,0.00132602011347702,1637.85620965092,9.30030691303457e-08,0.648028963914936,1,3.00611356618067,0.000176642041719127,7.19881541364322e-08,902.324695808385,8.96516231755902e-08,754.610565936567,2.79057895382868e-06,4987433.21274362,8.08948736106423e-05,0.00210580036363934,0.00118360677341456,1656.38497414137,8.6861078001121e-08,0.309150207321829,-0.349999764171836,25.174325095279,-74.4897899740919,3.80042622490841e-09,-269.11712729077,8.45054092747014e-07,4988270.15723936,-0.349823357958281,-0.279999928011846,-85.6753041916154,-2.34837682440981e-09,-239.389434063433,4.50578953828683e-07,4977404.21274362
model,20221004_161325,1,0,0,1,0.35,0.28,99.2,1.07e-06,9790,9.2e-08,100.3,4.53717883923145e-12,98.67737651856,8.34020048354853e-08,68.7371676452346,3.69935451117275e-05,8.22989103355394e-06,5.42908924176381e-05,5.36158899931394e-05,100.144953963589,8.32143978464656e-08,0.0492126470051501,33.5869105294234,3.60693388662614e-16,62.8865339602941,1.78510603810693e-06,2509.09945626369,2.33224220809169e-07,68.7371676452346,0.000112259131488138,0.000585182765619808,0.000123822385833803,66.9479614568429,2.06274450358195e-07,0.282054576279527,1,1.47185789466165,5.31375317775511,3.17361969843921e-11,87.5937848868416,1.1967518490651e-06,6798.78624331364,1.02247486226488e-07,95.9595405997396,0.000104828024029938,0.000695158802770049,0.00011233694846241,94.6407514830861,9.41993308844463e-08,0.000572595519446012,33.2369105294234,-0.28,-36.313466039706,7.15106038106933e-07,-7280.90054373631,1.41224220809169e-07,-31.5628323547654,4.96375317775511,-0.279999999968264,-11.6062151131584,1.26751849065099e-07,-2991.21375668636,1.02474862264883e-08,-4.3404594002604
model,20221020_160607,1,1,0,1,0.4,0.28,9837,9.2e-08,9790,1.01e-06,10029,10.2958450919634,5182.44955347179,8.59580110568605e-08,11850.4377260008,4.72200483614681e-06,0.000445473056018949,0.00680447212934582,0.0054209960203869,6623.4629292434,8.44212313645738e-08,0.000902135505649566,3.27378875305146e-10,59.6993912425618,8145.00409444475,9.00562471825658e-08,6693.08986349097,1.14761714359568e-06,11850.4377260008,0.000733508502032327,0.00768110467096871,0.00454721930632812,6588.51938740792,8.35035267984686e-08,0.539397880381272,1,11.7976608197095,1.48909944470117e-09,5.00615212308305,9806.96788966875,9.2053667186201e-08,9730.05154387,1.01253145776695e-06,10045.4405260795,0.000902767358221327,0.00985198327386222,0.00539499164150884,6634.26797650959,8.43821193344342e-08,0.00107661318790066,-0.399999999672621,59.4193912425618,-1691.99590555525,-1.94375281743417e-09,-3096.91013650903,1.3761714359568e-07,1821.43772600085,-0.399999998510901,4.72615212308305,-30.0321103312472,5.36671862009811e-11,-59.9484561299978,2.53145776694667e-09,16.4405260794701
model,20221019_170232,3,0,0,1,0.35,0.28,988,2.35e-06,98.9,2.34e-06,10029,0.832348129948829,878.36196217136,2.41480706064402e-06,5491.82936435394,2.25732588497821e-06,0.00212107466805254,0.000228693420940805,0.000424391531433306,979.673617020439,1.16670620221273e-06,0.00118523644877107,0.0085861098847901,0.00108471035456508,1098.37626762643,2.29568266599922e-06,96.9956995634587,1.91215210270733e-06,5491.82936435394,0.00252152335833493,0.000185470530873836,0.000375024146347562,981.693020034051,1.04321929881494e-06,0.0560477868432421,1,2.33723175423886,7.724736407585e-12,3.83341715941251,991.374326337137,2.34520462510698e-06,95.6649049899718,2.44049344840217e-06,9733.08228830459,0.00232497565533817,0.000233469573870043,0.000417532600119173,977.83026465328,1.19595019050988e-06,0.00118630634709006,-0.34141389011521,-0.278915289645435,110.376267626434,-5.43173340007797e-08,-1.90430043654126,-4.2784789729267e-07,-4537.17063564606,-0.349999999992275,3.55341715941251,3.37432633713695,-4.79537489302122e-09,-3.23509501002825,1.00493448402174e-07,-295.917711695411
model,20221201_120913,2,0,0,1,99.2,0.28,988,9.2e-08,9790,2.34e-06,1000.9,101.533072149333,408.313994472967,9.5788254078088e-06,5382.2386428553,8.97193121514875e-08,0.00391116846462156,4.53364665847515e-05,0.00218347130097759,913.628463538475,8.88867613172014e-08,0.00145360752892344,90.6651141926022,25.0592768032614,550.382931846379,9.80474497866259e-08,532.427277935892,8.43522524197782e-06,5382.2386428553,5.39636428736238e-05,0.00449114401436238,0.00230934350531715,901.453815247002,9.69208829046208e-08,1.88911863714606,1,2.01921307242158,120.185394878041,6.02411407882959e-15,740.487891562605,9.67868008665034e-08,1792.77125843573,3.9658704078081e-06,1390.78399399884,7.16694541047268e-05,0.00710989848179915,0.00212898892458037,897.853603841855,9.44809984468529e-08,0.394391728693683,-8.53488580739783,24.7792768032614,-437.617068153621,6.04744978662592e-09,-9257.57272206411,6.09522524197783e-06,4381.3386428553,20.985394878041,-0.279999999999994,-247.512108437395,4.78680086650337e-09,-7997.22874156427,1.6258704078081e-06,389.883993998838
model,20221117_171910,1,0,0,1,0.4,98.7,9837,1.07e-06,98.9,1.01e-06,100.3,104.44154806385,66.3175590261685,6.68995663513808e-07,155.738814867765,9.77747938410969e-06,4.43661594033277e-05,0.000269313012161921,0.000203301210974883,93.8617758515813,6.26152963391521e-07,0.0482240378444571,22.2995535956203,81.4467751648938,152.825356941716,2.56002734928892e-06,87.3541561394601,7.86900538535404e-07,155.738814867765,0.000391237093435635,6.87390325094469e-05,0.000186032741733089,94.4772446291074,6.01891336574429e-07,0.129014956105554,1,1.9128756135649,8.87534723551725,89.8547933540312,170.490607912941,2.10184250678471e-06,91.4246287398405,6.57826045586978e-07,159.970477481886,0.000358344406718985,6.01415019931869e-05,0.000164232772902487,99.3129277986228,5.01019132713074e-07,0.0350948118199396,21.8995535956203,-17.2532248351062,-9684.17464305828,1.49002734928892e-06,-11.5458438605399,-2.23099461464596e-07,55.4388148677654,8.47534723551725,-8.84520664596879,-9666.50939208706,1.03184250678471e-06,-7.47537126015948,-3.52173954413022e-07,59.6704774818864
model,20221129_174911,3,0,0,1,99.2,0.28,99.2,2.35e-06,9790,1.01e-06,10029,111.121002605794,4861.10078229742,1.0374372305895e-06,115384.430227516,2.20494849772857e-06,0.00504308693320307,0.000231211156243888,0.000332817645826714,4965.96089875006,7.05497696679845e-07,0.000420786849802521,12.1480000301905,9.7148706184111,172.689712394938,6.35358568790319e-08,5112.80760856942,1.02104555813316e-06,115384.430227516,1.0971988851206e-05,0.00522040949831922,0.00018117664711131,5053.98577125619,5.98138632569049e-08,0.353611483284792,1,11.7117578969407,199.99999787334,1.58923386934823e-09,4569.24900345467,1.162909374445e-06,1060.94478918804,7.8583507049678e-06,38040.1717749774,0.0053136225002909,0.00833727623204778,0.00776750371814099,4904.32210069113,1.01300146787015e-06,0.613432120652783,-87.0519999698095,9.43487061841111,73.4897123949384,-2.28646414312097e-06,-4677.19239143058,1.10455581331575e-08,105355.430227516,100.79999787334,-0.279999998410766,4470.04900345467,-1.187090625555e-06,-8729.05521081196,6.8483507049678e-06,28011.1717749774
model,20221206_173434,1,0,0,1,99.2,0.28,9837,1.07e-06,994,1.01e-06,100.3,101.543555576602,1.03732550282425,0.000403198810864589,98.0521265087429,7.53325832789841e-07,0.000418248409218248,7.28459678293729e-05,0.000414582482462284,97.7364756694893,7.51920963849208e-07,0.0367025507779293,89.5681763611797,12.3262293856783,13663.9021881935,8.84446229503348e-07,477.97669011066,5.42511960762518e-06,98.0521265087429,0.0120849867706503,0.00259308071350713,0.00291389450911917,97.3769673728147,7.60468581425e-07,0.744568557945994,1,5.54125189089249,104.198232594465,1.23265226361894e-10,13576.3279152372,7.66151283180184e-07,677.822133618953,2.34562642923898e-06,95.1489529175464,0.0104015210531339,0.00158991751093977,0.00200893231667024,94.5180284911904,5.77517054463922e-07,0.217676147492793,-9.63182363882029,12.0462293856783,3826.9021881935,-1.85553770496652e-07,-516.02330988934,4.41511960762518e-06,-2.24787349125714,4.99823259446455,-0.279999999876735,3739.32791523721,-3.03848716819816e-07,-316.177866381047,1.33562642923898e-06,-5.15104708245359
model,20221206_173434,2,0,0,1,99.2,0.28,9837,1.07e-06,994,1.01e-06,1000.9,102.983554232275,66.553979893533,4.87499979470687e-05,968.543323462387,7.45093481792106e-07,0.00324450638317898,0.000629774833304104,0.00305364875607061,911.783268155944,7.33876929188965e-07,0.000626387400680228,107.98791537468,11.3438351085997,11420.7033172919,1.03696067683443e-06,902.472120865983,2.85396805360135e-06,968.543323462387,0.0118428202418242,0.00257562660221737,0.00325429777267844,897.967336545461,7.60603148902921e-07,0.419771358901774,0,62.1491757341947,117.515879780418,1.66070403374651e-09,10570.7684558741,1.03627362170707e-06,923.060688840686,1.14868713437096e-06,975.826858169562,0.0109542085119955,0.00106030793751489,0.00185487957805479,899.462437458613,5.44794305175337e-07,0.871552534834722,8.78791537468014,11.0638351085997,1583.70331729187,-3.30393231655682e-08,-91.5278791340165,1.84396805360135e-06,-32.3566765376132,18.315879780418,-0.279999998339296,733.768455874095,-3.37263782929325e-08,-70.9393111593145,1.38687134370961e-07,-25.0731418304375
model,20221209_155944,2,0,0,1,99.2,98.7,99.2,9.2e-08,98.9,1.01e-06,1000.9,199.999999999843,131.431598315402,3.4623793816059e-08,1073.01002183275,4.66949924188092e-06,4.55066056098758e-06,0.000193261429704427,0.000148067670516993,172.819640093214,3.43689520338352e-08,0.0578545929553378,121.674325354841,150.147034296139,67.8366266513199,2.107570751315e-07,44.1213750836985,5.14959144839556e-06,1073.01002183275,1.42970490198197e-05,0.000227207055822467,0.000143301643760489,101.379999710324,2.02470572020177e-07,0.117176909444593,0,14.0226404078139,102.316503098511,104.084491703377,89.0029692283426,1.1539630811004e-07,86.4374707077611,1.14208084354523e-06,1487.39938387115,1.02706140597822e-05,9.87185794598363e-05,5.51412923690568e-05,156.93032998787,1.0480660641415e-07,0.000759869946034561,22.4743253548412,51.4470342961387,-31.3633733486801,1.187570751315e-07,-54.7786249163015,4.13959144839556e-06,72.1100218327509,3.11650309851068,5.38449170337702,-10.1970307716574,2.33963081100399e-08,-12.4625292922389,1.32080843545234e-07,486.499383871145
model,20221103_163407,3,0,0,1,0.4,98.7,988,1.07e-06,98.9,1.01e-06,10029,102.06897366723,876.158084744174,1.09528702326463e-06,8457.77775311346,1.01120961158503e-06,0.000959644580548686,0.000102254061572836,0.000190969592402582,977.278624344818,5.25785205181966e-07,0.0018484537812078,4.57980086054609e-15,101.634857361511,1008.15372337568,1.05893310983475e-06,97.1445734893967,1.00170996766804e-06,8457.77775311346,0.00106756735748569,9.73106875691889e-05,0.000182586463928941,977.548154686126,5.14763504071096e-07,0.0257012653861984,1,3.81427806280434,5.01181174624869e-14,99.7736285431998,937.976496030125,1.07815346077531e-06,97.8745798264935,1.00613620207286e-06,18159.1899302274,0.00101128260532077,9.84751580261054e-05,0.00018472370035887,979.951875067559,5.20450323010214e-07,0.00132376452359215,-0.399999999999995,2.93485736151108,20.1537233756752,-1.10668901652508e-08,-1.7554265106033,-8.29003233196199e-09,-1571.22224688654,-0.39999999999995,1.07362854319977,-50.0235039698752,8.15346077530528e-09,-1.02542017350649,-3.863797927137e-09,8130.18993022739
model,20221117_173404,3,0,0,1,0.4,98.7,9837,1.07e-06,994,9.2e-08,10029,103.588038300592,4279.8243198191,1.29464884315055e-06,9874.90187573358,9.11961461526051e-08,0.00554086960454139,8.3613257490242e-05,0.00104643845444427,5196.67509715706,8.51949431773219e-08,0.000156217159447663,1.16771934019587e-10,105.550857080924,9969.72617802156,1.06564897713331e-06,995.193725448749,9.27974747812353e-08,9874.90187573358,0.0106242285039079,9.23514646397739e-05,0.00104824152484533,5195.7022122952,8.53639233110382e-08,0.000529417516397792,1,7.09815853265356,1.39285472284712,97.5980220039259,8891.96283497183,1.08908233341531e-06,986.563483006376,9.18388385088012e-08,11012.193120558,0.00968407963295335,9.06048443945031e-05,0.00104870037371547,5207.29981943184,8.46966409945478e-08,6.87837409592611e-05,-0.399999999883228,6.8508570809237,132.726178021559,-4.35102286669016e-09,1.19372544874886,7.97474781235311e-10,-154.098124266422,0.99285472284712,-1.1019779960741,-945.037165028167,1.90823334153114e-08,-7.43651699362385,-1.61161491198773e-10,983.193120558022
model,20221122_144802,3,0,0,1,99.2,0.28,99.2,1.07e-06,994,9.2e-08,10029,101.665554914386,239.521912081448,2.86854048488842e-07,1979.89707646,1.18674302555186e-07,6.87078301823519e-05,8.84960428424699e-05,7.35186098929178e-05,985.227097930904,8.39453124594215e-08,0.00217516714427924,120.520992351703,6.06835113504611e-12,236.18352333809,8.29189716414252e-07,1658.96071345537,9.82081969198137e-08,1979.89707646,0.00019584094873843,0.000162923540429259,0.000191738596356654,968.296911071401,8.7808292193301e-08,0.0284112829563433,1,3.63707186186218,188.728377266976,1.23230712614399e-11,52829.7931391301,5.60396577925175e-07,261388.307239771,1.25774445519802e-07,909.3671296506,0.0296056352876634,0.0328759694084419,0.0301554797265682,906.742957968496,1.02720118529437e-07,0.505477354119039,21.3209923517032,-0.279999999993932,136.98352333809,-2.40810283585748e-07,664.960713455368,6.20819691981368e-09,-8049.10292354,89.5283772669762,-0.279999999987677,52730.5931391301,-5.09603422074824e-07,260394.307239771,3.37744455198021e-08,-9119.6328703494
model,20221129_174151,2,0,0,1,99.2,0.28,99.2,2.35e-06,9790,9.2e-08,1000.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,184.452102617839,2.20958991361215e-17,7205.41365666039,8.30963792886689e-07,64839.1206406487,1.250216638199e-07,842.431984588257,0.00598743786145607,0.0081062947431131,0.00619935179025734,832.695104527802,1.08671607117004e-07,0.505568242652027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.2521026178389,-0.28,7106.21365666039,-1.51903620711331e-06,55049.1206406487,3.30216638198997e-08,-158.468015411743
model,20221025_170144,3,1,0,1,0.4,0.3,9837,2.35e-06,98.9,2.34e-06,10029,3.17167330740237,4880.4761874901,2.40807713516421e-06,5528.79890308368,2.279720763674e-06,0.0117525631158083,0.000230533103719412,0.000464423197658653,4981.59958268516,1.17107084478258e-06,7.60264976653667e-05,9.52724286804959e-13,98.7915691196449,41052.1165730031,2.42188049241708e-06,39997.8762756215,0.000189562423556279,5528.79890308368,0.0994233203005882,7.582094363911,3.88942345680205,5175.73764301896,2.39132848896756e-06,1.18692182088541,1,6.35071834031098,3.24414559686474e-07,3.97327184875463,9814.35562836447,2.3509390427226e-06,95.203924040845,2.47393837350477e-06,10042.6817213864,0.0230729518258863,0.00023552864099288,0.000454934184769595,4987.8382693103,1.20543545666072e-06,7.68853589738107e-05,-0.399999999999047,98.4915691196449,31215.1165730031,7.18804924170812e-08,39898.9762756215,0.000187222423556279,-4500.20109691632,-0.39999967558544,3.67327184875463,-22.6443716355279,9.39042722599386e-10,-3.69607595915497,1.33938373504772e-07,13.6817213864088
model,20221019_173501,2,0,0,1,0.35,0.28,988,2.35e-06,9790,9.2e-08,1000.9,1.90628141733718,632.715491414658,1.18636281638489e-07,962.660797212794,3.38057061182321e-07,7.5063013236504e-05,9.46431691740119e-05,8.8636993715061e-05,912.677604446721,8.78178614835682e-08,0.00176961913986645,28.6851307129822,3.25193087667278e-14,1090.23431287485,2.28818892606571e-06,10604.5244938278,9.75499381931491e-08,962.660797212794,0.00249466208153709,0.00103447070894064,0.00235853693658275,889.44557329751,9.35612407778335e-08,0.380144671185484,1,2.88472816545721,4.36044276380345,1.0537152132955e-10,974.925069635171,2.37027749829005e-06,9668.29751043681,9.27012560970582e-08,998.118055455848,0.0023108429550751,0.000896263323537553,0.00218126667914873,912.540312838595,8.92121789514818e-08,0.00246033524515645,28.3351307129822,-0.279999999999967,102.234312874851,-6.1811073934292e-08,814.524493827787,5.5499381931491e-09,-38.2392027872063,4.01044276380345,-0.279999999894628,-13.0749303648289,2.02774982900486e-08,-121.702489563191,7.012560970582e-10,-2.78194454415222
model,20221026_161317,3,0,0,1,0.4,98.7,99.2,9.2e-08,994,9.2e-08,10029,100.62741274111,103.770939966952,8.99710306645272e-08,12823.1858568523,9.45133583822277e-08,9.33637842185342e-06,8.32389442667166e-05,1.71262009116475e-05,984.481833024888,4.60931372521703e-08,0.0020317801869901,4.60766788898492,107.532723099417,94.5771976593388,1.21903137782439e-07,958.363352172692,9.35692122791841e-08,12823.1858568523,1.15292571573433e-05,8.96733039400371e-05,1.85483096191812e-05,973.041897356041,5.29366323493549e-08,0.00311239736495567,1,2.96603377783671,1.19959887488457e-15,74.4030433607829,106.940452011285,4.17987317233208e-08,1115.17452726676,8.69159999713346e-08,5816.42229515956,4.46997526399037e-06,9.6926509179951e-05,1.25603298509298e-05,1009.91676758425,2.82250408903026e-08,0.00284959504540178,4.20766788898492,8.83272309941709,-4.62280234066122,2.99031377824386e-08,-35.6366478273079,1.5692122791841e-09,2794.18585685234,-0.399999999999999,-24.2969566392171,7.74045201128514,-5.02012682766792e-08,121.174527266762,-5.08400002866542e-09,-4212.57770484044
